Datetime,CL,ES,GBP,GC,HG,HO,NQ,ZB
2023-02-01 04:30:00,68.97,4510.0,1.2451,2174.3,4.4205,2.6628,13973.25,133.1875
2023-02-02 04:30:00,68.27,4532.25,1.2303,2134.6,4.3265,2.6026,14138.25,133.59375
2023-02-03 04:30:00,65.5,4513.5,1.2131,2085.2,4.27,2.4823,14084.5,131.9375
2023-02-06 04:30:00,66.73,4490.75,1.2095,2087.7,4.2765,2.4681,13981.0,130.78125
2023-02-07 04:30:00,69.86,4533.75,1.2123,2092.6,4.308,2.6035,14208.0,130.09375
2023-02-08 04:30:00,70.75,4500.0,1.2148,2095.7,4.287,2.5973,14027.0,130.65625
2023-02-09 04:30:00,69.93,4465.25,1.2195,2080.9,4.308,2.5162,13917.75,129.84375
2023-02-10 04:30:00,72.03,4467.0,1.2135,2083.9,4.2545,2.5653,13810.0,128.71875
2023-02-13 04:30:00,71.43,4517.0,1.2215,2071.8,4.301,2.5792,14013.0,129.375
2023-02-14 04:30:00,71.11,4508.5,1.225,2072.3,4.328,2.6125,14086.0,129.03125
2023-02-15 04:30:00,70.77,4527.0,1.2108,2054.1,4.264,2.5373,14215.5,128.0
2023-02-16 04:30:00,70.35,4463.25,1.2062,2052.8,4.361,2.4873,13934.25,127.0625
2023-02-17 04:30:00,68.62,4453.25,1.2114,2058.8,4.3665,2.4249,13852.25,127.625
2023-02-21 04:30:00,68.25,4375.25,1.2187,2051.5,4.455,2.4929,13579.5,125.90625
2023-02-22 04:30:00,65.91,4376.0,1.2118,2041.7,4.4175,2.3989,13634.5,126.40625
2023-02-23 04:30:00,67.71,4382.75,1.2089,2037.1,4.292,2.4178,13661.0,126.78125
2023-02-24 04:30:00,68.51,4342.0,1.2011,2025.5,4.196,2.4921,13467.75,125.71875
2023-02-27 04:30:00,67.82,4359.0,1.2136,2031.7,4.244,2.5161,13563.5,125.90625
2023-02-28 04:30:00,68.9,4337.0,1.2094,2041.3,4.31,2.5131,13509.25,125.84375
2023-03-01 04:30:00,69.78,4328.5,1.2098,2051.1,4.405,2.5889,13453.25,124.75
2023-03-02 04:30:00,69.94,4350.5,1.2017,2049.6,4.3095,2.5739,13520.25,123.84375
2023-03-03 04:30:00,71.91,4420.0,1.2118,2070.3,4.307,2.6222,13792.5,125.65625
2023-03-06 04:30:00,72.55,4421.25,1.2098,2059.9,4.312,2.6115,13789.25,125.53125
2023-03-07 04:30:00,69.27,4357.25,1.1897,2025.1,4.2025,2.5066,13643.5,125.90625
2023-03-08 04:30:00,68.54,4365.75,1.1916,2025.6,4.2665,2.4575,13706.25,125.71875
2023-03-09 04:30:00,67.66,4286.5,1.2,2042.5,4.2435,2.3847,13477.25,126.84375
2023-03-10 04:30:00,68.74,4246.5,1.2104,2080.2,4.243,2.499,13360.5,129.875
2023-03-13 03:30:00,66.75,4230.5,1.2255,2126.4,4.2765,2.4966,13418.75,131.46875
2023-03-14 03:30:00,63.54,4290.5,1.2228,2115.8,4.242,2.445,13673.0,130.03125
2023-03-15 03:30:00,60.29,4261.0,1.2126,2130.8,4.12,2.3235,13736.75,132.90625
2023-03-16 03:30:00,60.3,4331.75,1.2179,2131.3,4.109,2.3618,14048.5,131.34375
2023-03-17 03:30:00,58.43,4283.25,1.225,2201.2,4.131,2.3967,13985.5,132.875
2023-03-20 03:30:00,59.71,4323.0,1.2351,2190.3,4.193,2.4036,14038.0,131.96875
2023-03-21 03:30:00,61.43,4374.5,1.2288,2151.1,4.2405,2.4113,14213.25,130.59375
2023-03-22 03:30:00,61.82,4307.25,1.2334,2180.9,4.2725,2.4341,14035.75,132.46875
2023-03-23 03:30:00,61.37,4323.0,1.2351,2203.6,4.3405,2.3995,14209.5,132.0
2023-03-24 03:30:00,61.1,4346.0,1.2296,2188.5,4.309,2.4267,14259.75,133.03125
2023-03-27 03:30:00,64.79,4350.5,1.2354,2165.2,4.333,2.4829,14151.25,131.03125
2023-03-28 03:30:00,65.48,4342.0,1.2404,2182.8,4.313,2.4737,14085.0,130.59375
2023-03-29 03:30:00,64.71,4393.5,1.2381,2173.7,4.3185,2.3592,14297.25,130.53125
2023-03-30 03:30:00,66.27,4418.5,1.245,2188.6,4.3475,2.3594,14426.75,130.90625
2023-03-31 03:30:00,67.6,4475.0,1.2395,2177.6,4.3195,2.3953,14645.0,132.15625
2023-04-03 03:30:00,72.35,4489.0,1.2481,2192.3,4.288,2.4503,14598.75,132.8125
2023-04-04 03:30:00,72.95,4468.5,1.2563,2228.7,4.206,2.4742,14568.25,133.75
2023-04-05 03:30:00,72.25,4450.0,1.2525,2227.7,4.22,2.5118,14409.5,134.375
2023-04-06 03:30:00,72.36,4466.25,1.2502,2214.3,4.247,2.4434,14500.5,134.53125
2023-04-10 03:30:00,71.81,4474.75,1.2448,2197.2,4.2245,2.4672,14503.0,133.25
2023-04-11 03:30:00,73.36,4473.75,1.2489,2209.6,4.2665,2.4528,14418.25,133.09375
2023-04-12 03:30:00,75.16,4452.75,1.2547,2220.0,4.3045,2.4838,14294.5,133.28125
2023-04-13 03:30:00,74.33,4504.25,1.2585,2245.2,4.3635,2.4639,14517.5,132.5
2023-04-14 03:30:00,74.58,4507.25,1.2477,2208.3,4.3545,2.4302,14536.5,131.5
2023-04-17 03:30:00,72.85,4512.25,1.2438,2198.1,4.3085,2.405,14518.0,130.28125
2023-04-18 03:30:00,72.8,4514.5,1.2487,2208.4,4.326,2.3791,14524.0,130.59375
2023-04-19 03:30:00,70.92,4509.0,1.2498,2198.0,4.3095,2.333,14505.25,130.40625
2023-04-20 03:30:00,69.05,4489.25,1.2503,2207.2,4.255,2.2754,14428.0,131.15625
2023-04-21 03:30:00,69.86,4488.75,1.2503,2184.7,4.2205,2.2819,14413.0,130.5
2023-04-24 03:30:00,70.59,4493.0,1.2546,2190.0,4.195,2.3047,14386.5,131.6875
2023-04-25 03:30:00,69.04,4444.75,1.2469,2198.5,4.0835,2.2335,14255.75,132.9375
2023-04-26 03:30:00,66.25,4421.0,1.2526,2189.4,4.0755,2.1605,14297.5,132.125
2023-04-27 03:30:00,66.73,4493.5,1.2558,2187.6,4.1145,2.1408,14597.75,131.125
2023-04-28 03:30:00,68.54,4526.25,1.2624,2190.0,4.1215,2.1579,14662.75,132.53125
2023-05-01 03:30:00,67.66,4515.0,1.2554,2181.9,4.1595,2.1642,14626.0,130.3125
2023-05-02 03:30:00,63.45,4468.75,1.2523,2216.4,4.086,2.0762,14506.25,132.3125
2023-05-03 03:30:00,60.05,4431.75,1.2623,2239.4,4.0705,1.996,14426.0,133.21875
2023-05-04 03:30:00,60.5,4410.0,1.263,2249.2,4.0805,2.0206,14383.5,132.5
2023-05-05 03:30:00,63.23,4484.5,1.2687,2215.5,4.1135,2.1087,14647.5,131.78125
2023-05-08 03:30:00,64.71,4487.0,1.2674,2219.1,4.1455,2.1442,14673.25,130.75
2023-05-09 03:30:00,65.44,4470.75,1.2677,2232.4,4.1265,2.1768,14598.25,130.40625
2023-05-10 03:30:00,64.7,4488.25,1.2681,2227.4,4.071,2.1788,14745.75,131.3125
2023-05-11 03:30:00,63.33,4480.75,1.2567,2211.1,3.921,2.1404,14784.0,132.25
2023-05-12 03:30:00,62.0,4467.5,1.2502,2206.2,3.9475,2.0855,14707.5,131.25
2023-05-15 03:30:00,63.21,4484.25,1.2583,2212.0,3.9655,2.1655,14801.0,130.4375
2023-05-16 03:30:00,62.44,4463.0,1.2537,2183.8,3.8825,2.1383,14840.25,130.0
2023-05-17 03:30:00,64.58,4506.5,1.2539,2176.3,3.97,2.2053,14977.75,129.6875
2023-05-18 03:30:00,63.88,4551.0,1.2461,2150.9,3.9175,2.1907,15249.5,128.5625
2023-05-19 03:30:00,63.75,4533.75,1.2498,2170.5,3.95,2.1503,15178.0,128.0625
2023-05-22 03:30:00,63.97,4543.25,1.249,2164.3,3.9005,2.152,15252.5,127.46875
2023-05-23 03:30:00,65.63,4494.75,1.2466,2168.1,3.8615,2.163,15069.75,127.625
2023-05-24 03:30:00,66.07,4486.25,1.2416,2149.9,3.7875,2.1935,15179.25,126.90625
2023-05-25 03:30:00,63.66,4494.25,1.2373,2132.3,3.813,2.1252,15318.5,126.15625
2023-05-26 03:30:00,64.72,4554.75,1.2399,2136.7,3.8935,2.159,15704.25,126.65625
2023-05-30 03:30:00,61.39,4549.25,1.246,2149.4,3.882,2.0693,15739.75,127.9375
2023-05-31 03:30:00,59.42,4523.75,1.2492,2152.8,3.888,2.0354,15625.75,128.6875
2023-06-01 03:30:00,62.0,4567.25,1.2574,2166.9,3.9345,2.1117,15833.75,129.4375
2023-06-02 03:30:00,63.72,4624.25,1.25,2136.1,3.955,2.1577,15924.75,128.25
2023-06-05 03:30:00,63.76,4615.75,1.2481,2149.9,3.984,2.1693,15919.25,128.3125
2023-06-06 03:30:00,63.3,4627.75,1.2472,2151.6,3.9885,2.1507,15931.5,128.6875
2023-06-07 03:30:00,64.31,4608.75,1.2484,2127.3,3.977,2.2004,15653.0,126.75
2023-06-08 03:30:00,62.8,4633.75,1.2608,2151.9,4.0085,2.1757,15858.25,127.90625
2023-06-09 03:30:00,62.2,4640.25,1.2626,2147.5,3.993,2.1595,15903.25,127.84375
2023-06-12 03:30:00,59.19,4681.25,1.2558,2143.6,3.974,2.1116,16163.0,127.8125
2023-06-13 03:30:00,61.13,4708.25,1.2659,2128.7,4.0505,2.1884,16260.0,126.84375
2023-06-14 03:30:00,60.53,4715.0,1.2708,2127.5,4.081,2.1596,16386.5,127.34375
2023-06-15 03:30:00,62.44,4757.75,1.2826,2142.3,4.1135,2.2756,16522.0,128.25
2023-06-16 03:30:00,63.34,4749.25,1.2864,2142.5,4.1015,2.3453,16455.0,127.75
2023-06-20 03:30:00,62.53,4720.75,1.2805,2119.9,4.1015,2.2602,16398.5,128.46875
2023-06-21 03:30:00,64.03,4700.25,1.2806,2115.3,4.127,2.3575,16192.25,128.53125
2023-06-22 03:30:00,61.19,4715.5,1.278,2095.7,4.112,2.2623,16387.5,127.40625
2023-06-23 03:30:00,61.16,4678.75,1.275,2102.1,4.029,2.2152,16207.5,128.25
2023-06-26 03:30:00,61.19,4665.0,1.2744,2104.7,3.9985,2.2493,16027.0,128.40625
2023-06-27 03:30:00,59.69,4705.0,1.2781,2095.1,3.996,2.2152,16242.75,127.9375
2023-06-28 03:30:00,60.81,4713.0,1.2667,2088.3,3.9315,2.1985,16310.75,128.625
2023-06-29 03:30:00,61.44,4726.0,1.2643,2088.0,3.901,2.215,16262.5,126.71875
2023-06-30 03:30:00,62.11,4772.75,1.2729,2099.6,3.967,2.247,16470.75,127.125
2023-07-03 03:30:00,61.78,4782.25,1.2722,2101.0,3.9955,2.1981,16511.25,127.15625
2023-07-05 03:30:00,63.49,4772.25,1.2735,2094.5,3.9625,2.3028,16508.75,125.78125
2023-07-06 03:30:00,63.57,4735.0,1.277,2088.7,3.9475,2.2926,16376.5,124.46875
2023-07-07 03:30:00,65.33,4728.25,1.287,2102.3,3.9845,2.3668,16346.75,123.875
2023-07-10 03:30:00,64.87,4735.5,1.2892,2102.7,3.992,2.3611,16347.25,124.46875
2023-07-11 03:30:00,66.47,4762.5,1.2965,2109.4,3.9745,2.3836,16416.75,124.8125
2023-07-12 03:30:00,67.52,4799.75,1.302,2134.9,4.0555,2.4133,16612.5,126.09375
2023-07-13 03:30:00,68.87,4829.75,1.3166,2136.8,4.155,2.4246,16854.0,127.25
2023-07-14 03:30:00,66.93,4825.5,1.3123,2131.1,4.127,2.4001,16848.0,126.59375
2023-07-17 03:30:00,65.78,4840.25,1.3105,2130.8,4.044,2.3715,16980.5,126.78125
2023-07-18 03:30:00,67.44,4873.25,1.3067,2154.3,4.036,2.4167,17102.5,127.1875
2023-07-19 03:30:00,67.12,4886.0,1.2971,2152.2,4.0195,2.4473,17093.75,127.9375
2023-07-20 03:30:00,67.43,4856.5,1.2898,2143.9,4.031,2.4775,16750.5,126.5625
2023-07-21 03:30:00,68.56,4854.25,1.2885,2135.7,4.0215,2.545,16709.25,126.71875
2023-07-24 03:30:00,70.65,4875.75,1.2855,2128.3,4.051,2.5841,16723.25,126.34375
2023-07-25 03:30:00,71.05,4894.75,1.2934,2138.4,4.1275,2.578,16881.25,126.21875
2023-07-26 03:30:00,70.65,4882.5,1.2974,2145.2,4.106,2.649,16779.25,126.3125
2023-07-27 03:30:00,71.55,4857.5,1.2825,2118.1,4.05,2.7162,16738.5,124.375
2023-07-28 03:30:00,72.4,4897.25,1.2879,2130.7,4.136,2.7686,17000.25,124.8125
2023-07-31 03:30:00,73.49,4907.5,1.2865,2136.2,4.219,2.8082,17023.25,124.875
2023-08-01 03:30:00,73.9,4888.5,1.2808,2114.1,4.111,2.8697,16962.75,123.59375
2023-08-02 03:30:00,71.48,4824.75,1.274,2103.3,4.0475,2.8278,16605.25,122.5
2023-08-03 03:30:00,73.46,4815.0,1.274,2101.8,4.1,2.9004,16601.75,120.9375
2023-08-04 03:30:00,74.37,4788.25,1.2781,2110.7,4.05,2.8759,16517.0,122.5625
2023-08-07 03:30:00,74.2,4830.25,1.2816,2104.2,4.043,2.8428,16644.75,121.78125
2023-08-08 03:30:00,74.57,4807.5,1.278,2092.2,3.9825,2.8982,16505.25,122.75
2023-08-09 03:30:00,75.95,4783.5,1.275,2080.3,3.9885,3.0222,16358.0,123.15625
2023-08-10 03:30:00,74.6,4777.0,1.2706,2077.2,3.959,2.9647,16372.0,121.75
2023-08-11 03:30:00,74.77,4774.5,1.2729,2078.2,3.922,2.9266,16258.0,121.28125
2023-08-14 03:30:00,74.2,4796.75,1.2718,2071.6,3.931,2.8892,16434.25,120.9375
2023-08-15 03:30:00,72.81,4742.75,1.2734,2065.8,3.862,2.8476,16264.25,120.53125
2023-08-16 03:30:00,70.99,4709.75,1.2761,2054.6,3.851,2.8347,16091.25,119.8125
2023-08-17 03:30:00,71.79,4668.75,1.2777,2051.4,3.8895,2.9082,15897.75,119.375
2023-08-18 03:30:00,72.96,4670.25,1.2762,2050.9,3.9235,2.9786,15898.25,119.5625
2023-08-21 03:30:00,72.44,4699.75,1.2787,2056.5,3.9235,2.9402,16126.25,118.28125
2023-08-22 03:30:00,71.88,4690.5,1.2762,2058.9,3.9605,2.9534,16117.5,118.78125
2023-08-23 03:30:00,70.79,4765.75,1.2756,2077.5,4.0135,2.9297,16510.0,120.71875
2023-08-24 03:30:00,71.11,4674.0,1.2629,2077.2,3.972,2.9625,15986.75,120.09375
2023-08-25 03:30:00,72.28,4703.5,1.2608,2075.8,3.9685,3.1232,16126.5,120.21875
2023-08-28 03:30:00,72.2,4734.5,1.2633,2080.5,3.9665,3.0018,16252.25,120.46875
2023-08-29 03:30:00,73.55,4798.25,1.2674,2098.1,3.9945,3.0102,16580.5,121.46875
2023-08-30 03:30:00,73.94,4817.25,1.275,2102.9,3.996,2.9122,16667.25,121.53125
2023-08-31 03:30:00,75.81,4807.5,1.2701,2099.1,3.99,2.9607,16690.75,121.6875
2023-09-01 03:30:00,78.28,4809.25,1.2617,2098.7,4.007,2.9649,16665.5,120.5
2023-09-05 03:30:00,78.97,4790.75,1.2592,2084.0,3.993,3.0702,16671.75,119.34375
2023-09-06 03:30:00,79.81,4760.0,1.2536,2074.3,3.9475,3.0406,16541.0,119.46875
2023-09-07 03:30:00,79.0,4747.5,1.25,2076.5,3.9155,3.0681,16440.5,119.78125
2023-09-08 03:30:00,79.46,4753.75,1.2492,2075.1,3.871,3.1326,16467.25,119.71875
2023-09-11 03:30:00,79.54,4778.25,1.2538,2077.8,3.9585,3.2024,16625.5,119.28125
2023-09-12 03:30:00,81.01,4754.5,1.252,2068.6,3.9455,3.1723,16463.25,119.53125
2023-09-13 03:30:00,81.08,4762.75,1.252,2063.1,3.94,3.2844,16531.75,119.875
2023-09-14 03:30:00,82.92,4798.5,1.2435,2065.0,3.9745,3.3209,16635.25,119.3125
2023-09-15 03:30:00,83.43,4739.75,1.2406,2078.1,3.954,3.2429,16341.0,118.65625
2023-09-18 03:30:00,84.02,4743.25,1.2409,2087.7,3.9355,3.1453,16383.25,119.1875
2023-09-19 03:30:00,83.73,4732.75,1.2417,2085.1,3.909,3.249,16341.0,118.46875
2023-09-20 03:30:00,82.27,4685.0,1.2371,2083.8,3.896,3.1567,16091.75,118.03125
2023-09-21 03:30:00,82.61,4609.75,1.2323,2072.4,3.8475,3.2154,15807.75,116.1875
2023-09-22 03:30:00,83.36,4603.5,1.2267,2077.4,3.8505,3.1861,15834.25,117.125
2023-09-25 03:30:00,82.91,4623.5,1.2242,2067.4,3.8305,3.1068,15909.0,115.21875
2023-09-26 03:30:00,83.57,4560.25,1.2185,2051.5,3.8025,3.1001,15683.25,114.90625
2023-09-27 03:30:00,86.74,4562.5,1.2165,2025.7,3.801,3.1563,15724.5,113.9375
2023-09-28 03:30:00,84.84,4583.0,1.2234,2014.2,3.8685,3.1805,15834.5,114.09375
2023-09-29 03:30:00,83.8,4570.0,1.2229,1997.1,3.8905,3.1864,15849.5,114.1875
2023-10-02 03:30:00,81.65,4566.75,1.2117,1976.6,3.8025,3.1205,15950.5,112.78125
2023-10-03 03:30:00,82.48,4503.5,1.2107,1971.4,3.773,3.0847,15672.5,111.0625
2023-10-04 03:30:00,77.47,4531.5,1.2166,1969.2,3.737,2.9171,15860.5,111.84375
2023-10-05 03:30:00,75.59,4529.25,1.2222,1966.8,3.723,2.7753,15818.75,111.5625
2023-10-06 03:30:00,75.84,4586.0,1.2265,1979.5,3.7895,2.8038,16097.5,110.25
2023-10-09 03:30:00,79.41,4609.5,1.2268,2007.5,3.813,2.8742,16153.0,112.28125
2023-10-10 03:30:00,78.99,4632.25,1.2316,2006.3,3.7865,2.9164,16240.0,112.28125
2023-10-11 03:30:00,76.32,4659.75,1.2342,2020.4,3.7675,2.8996,16368.75,114.125
2023-10-12 03:30:00,76.53,4621.5,1.2204,2014.1,3.742,2.9412,16282.0,111.90625
2023-10-13 03:30:00,80.75,4592.25,1.2169,2078.4,3.7265,3.106,16065.5,113.21875
2023-10-16 03:30:00,80.08,4646.75,1.2246,2065.4,3.7385,3.052,16262.75,111.71875
2023-10-17 03:30:00,80.74,4640.75,1.2211,2068.2,3.7485,3.0678,16200.5,110.46875
2023-10-18 03:30:00,81.47,4588.25,1.2169,2092.8,3.7385,3.034,16019.25,109.375
2023-10-19 03:30:00,83.49,4537.25,1.2172,2119.3,3.742,3.0724,15808.5,108.03125
2023-10-20 03:30:00,82.63,4485.25,1.2193,2125.6,3.7095,3.0656,15607.0,108.75
2023-10-23 03:30:00,80.44,4491.5,1.2278,2116.8,3.7365,3.0008,15707.0,109.96875
2023-10-24 03:30:00,78.02,4511.0,1.219,2114.6,3.7875,2.9345,15788.75,110.53125
2023-10-25 03:30:00,79.62,4451.75,1.2138,2123.7,3.743,2.9174,15425.75,108.65625
2023-10-26 03:30:00,77.83,4401.25,1.2155,2127.5,3.75,2.9369,15167.5,110.0625
2023-10-27 03:30:00,79.49,4377.25,1.2151,2148.8,3.7995,2.9331,15228.0,109.875
2023-10-30 03:30:00,76.92,4425.75,1.2198,2138.2,3.811,2.872,15370.75,109.3125
2023-10-31 03:30:00,75.68,4444.75,1.2181,2125.2,3.809,2.8997,15410.0,108.84375
2023-11-01 03:30:00,75.23,4499.0,1.2181,2123.8,3.817,2.9432,15719.25,111.34375
2023-11-02 03:30:00,76.81,4574.0,1.2232,2125.8,3.844,2.9876,15928.5,112.90625
2023-11-03 03:30:00,75.22,4619.25,1.2413,2132.4,3.829,2.8898,16144.25,113.65625
2023-11-06 04:30:00,75.25,4621.0,1.2372,2117.2,3.869,2.9283,16180.5,113.0
2023-11-07 04:30:00,71.46,4638.25,1.2327,2108.1,3.8425,2.7914,16334.0,114.25
2023-11-08 04:30:00,69.92,4634.25,1.2313,2088.7,3.7935,2.7227,16317.5,115.5
2023-11-09 04:30:00,69.91,4605.5,1.2252,2096.4,3.789,2.687,16213.5,113.34375
2023-11-10 04:30:00,71.68,4665.25,1.2255,2075.2,3.753,2.7199,16541.0,113.25
2023-11-13 04:30:00,72.84,4668.75,1.2306,2082.7,3.8275,2.8126,16515.25,113.34375
2023-11-14 04:30:00,72.54,4755.25,1.2527,2099.7,3.833,2.8056,16851.0,115.59375
2023-11-15 04:30:00,70.91,4754.75,1.2443,2095.6,3.8695,2.8378,16803.25,114.46875
2023-11-16 04:30:00,67.37,4769.25,1.2441,2116.8,3.8515,2.7218,16856.75,115.53125
2023-11-17 04:30:00,70.32,4764.5,1.2488,2116.0,3.8905,2.7347,16832.25,115.71875
2023-11-20 04:30:00,71.83,4802.0,1.2532,2112.7,3.964,2.8206,17047.5,116.0
2023-11-21 04:30:00,72.05,4788.25,1.2566,2132.8,3.961,2.9017,16926.5,116.25
2023-11-22 04:30:00,71.06,4806.5,1.2521,2124.0,3.9245,2.847,17003.5,116.25
2023-11-24 04:30:00,69.42,4809.0,1.2634,2136.2,3.947,2.7949,16969.0,115.25
2023-11-27 04:30:00,69.26,4802.25,1.2655,2146.9,3.9105,2.8105,16962.75,116.28125
2023-11-28 04:30:00,70.82,4804.75,1.2722,2174.1,3.9645,2.8549,17009.5,116.875
2023-11-29 04:30:00,71.96,4803.75,1.2722,2177.4,3.9505,2.8491,16999.25,117.75
2023-11-30 04:30:00,69.85,4812.5,1.265,2168.0,3.9705,2.789,16915.0,116.9375
2023-12-01 04:30:00,68.62,4844.75,1.2737,2203.6,4.036,2.7153,16988.25,118.71875
2023-12-04 04:30:00,67.53,4813.25,1.2659,2160.1,3.942,2.7086,16815.5,118.15625
2023-12-05 04:30:00,66.3,4814.0,1.2621,2149.5,3.9025,2.6763,16857.75,119.6875
2023-12-06 04:30:00,63.49,4797.25,1.2586,2155.3,3.8465,2.622,16772.5,120.9375
2023-12-07 04:30:00,63.88,4826.5,1.2618,2157.2,3.916,2.6068,16976.0,120.25
2023-12-08 04:30:00,65.5,4848.0,1.2575,2132.7,3.9505,2.6303,17052.0,119.4375
2023-12-11 04:30:00,65.64,4865.25,1.2581,2109.5,3.9005,2.6524,17201.25,119.21875
2023-12-12 04:30:00,63.0,4888.75,1.2588,2106.9,3.91,2.561,17344.0,119.6875
2023-12-13 04:30:00,64.11,4946.75,1.2644,2155.0,3.9515,2.6114,17508.25,122.0
2023-12-14 04:30:00,65.89,4956.75,1.279,2163.2,3.9905,2.6358,17494.25,123.84375
2023-12-15 04:30:00,66.01,4957.75,1.2701,2145.7,3.9955,2.6714,17566.25,124.15625
2023-12-18 04:30:00,66.8,4978.5,1.2672,2153.1,3.964,2.7272,17673.0,123.75
2023-12-19 04:30:00,68.08,5006.5,1.2755,2165.7,4.024,2.7724,17777.25,123.75
2023-12-20 04:30:00,67.73,4941.5,1.2662,2156.3,3.9975,2.7435,17546.0,124.90625
2023-12-21 04:30:00,67.84,4984.0,1.2714,2169.7,4.044,2.7511,17700.75,124.3125
2023-12-22 04:30:00,67.4,4987.5,1.2719,2176.4,4.018,2.6986,17713.75,124.1875
2023-12-26 04:30:00,69.34,5015.25,1.2748,2191.1,4.019,2.7079,17841.25,124.28125
2023-12-27 04:30:00,67.73,5023.0,1.282,2201.3,4.0715,2.6651,17881.25,125.96875
2023-12-28 04:30:00,65.95,5021.75,1.2754,2187.6,4.033,2.6071,17840.75,125.3125
2023-12-29 04:30:00,65.24,5001.0,1.2757,2183.7,4.008,2.6186,17755.0,124.71875
2024-01-02 04:30:00,64.41,4976.75,1.264,2179.5,3.9875,2.593,17483.0,124.1875
2024-01-03 04:30:00,66.93,4937.0,1.2687,2161.5,3.9885,2.6659,17294.0,124.1875
2024-01-04 04:30:00,66.31,4920.5,1.2704,2162.9,3.967,2.6563,17202.0,122.9375
2024-01-05 04:30:00,67.86,4923.75,1.2742,2164.5,3.9185,2.682,17216.25,122.1875
2024-01-08 04:30:00,64.83,4986.25,1.277,2146.0,3.9395,2.651,17539.5,122.375
2024-01-09 04:30:00,66.14,4978.75,1.2732,2147.8,3.878,2.7105,17580.75,122.65625
2024-01-10 04:30:00,65.23,5008.5,1.2764,2141.7,3.9045,2.667,17708.25,122.34375
2024-01-11 04:30:00,66.76,5000.25,1.2784,2145.0,3.9075,2.7528,17709.5,123.09375
2024-01-12 04:30:00,66.67,4999.5,1.2774,2165.5,3.8515,2.7381,17706.5,123.34375
2024-01-16 04:30:00,65.82,4987.25,1.2657,2143.6,3.885,2.7101,17729.25,121.375
2024-01-17 04:30:00,66.75,4957.5,1.2698,2120.7,3.8585,2.7098,17611.5,120.9375
2024-01-18 04:30:00,67.86,4999.0,1.2727,2137.0,3.874,2.7525,17868.5,120.1875
2024-01-19 04:30:00,67.44,5058.0,1.2725,2143.7,3.9065,2.7286,18214.0,120.53125
2024-01-22 04:30:00,68.68,5069.0,1.2729,2135.0,3.8625,2.7575,18206.75,120.78125
2024-01-23 04:30:00,68.52,5089.25,1.2708,2142.5,3.9225,2.7586,18303.75,120.28125
2024-01-24 04:30:00,69.37,5089.75,1.2746,2126.3,3.9905,2.7497,18381.5,119.5
2024-01-25 04:30:00,71.11,5107.25,1.2729,2132.9,3.9855,2.8566,18330.75,120.15625
2024-01-26 04:30:00,72.24,5101.0,1.2721,2130.1,3.97,2.9341,18256.0,120.0625
2024-01-29 04:30:00,70.99,5138.5,1.273,2144.6,4.002,2.8985,18451.5,121.0
2024-01-30 04:30:00,71.8,5121.75,1.272,2148.4,4.029,2.8692,18221.5,121.75
2024-01-31 04:30:00,69.86,5060.0,1.271,2150.8,4.0105,2.8871,18016.5,123.28125
2024-02-01 04:30:00,67.93,5147.25,1.2765,2165.4,3.97,2.8157,18379.25,123.96875
2024-02-02 04:30:00,66.42,5161.0,1.2653,2150.2,3.9355,2.7658,18438.25,122.21875
2024-02-05 04:30:00,66.81,5148.5,1.2556,2134.7,3.889,2.8208,18453.75,120.40625
2024-02-06 04:30:00,67.46,5160.5,1.2619,2145.6,3.9005,2.8494,18401.5,121.09375
2024-02-07 04:30:00,68.09,5203.75,1.2647,2144.0,3.8525,2.9153,18607.5,120.84375
2024-02-08 04:30:00,70.47,5202.75,1.2639,2142.8,3.8245,2.985,18611.5,120.21875
2024-02-09 04:30:00,70.61,5230.25,1.2647,2131.8,3.8025,3.0416,18789.5,119.96875
2024-02-12 04:30:00,70.95,5224.0,1.2648,2126.9,3.837,3.0247,18680.75,119.90625
2024-02-13 04:30:00,71.78,5161.5,1.2611,2099.1,3.825,2.9916,18451.0,118.3125
2024-02-14 04:30:00,70.57,5205.75,1.2586,2098.1,3.8195,2.8936,18624.75,118.84375
2024-02-15 04:30:00,71.87,5238.75,1.262,2109.2,3.8755,2.9094,18706.25,119.25
2024-02-16 04:30:00,72.53,5202.75,1.2618,2118.6,3.9385,2.9032,18472.75,118.625
2024-02-20 04:30:00,71.5,5178.0,1.2641,2129.1,3.974,2.8314,18333.75,118.53125
2024-02-21 04:30:00,72.35,5207.0,1.2657,2129.9,3.997,2.8132,18461.25,118.0625
2024-02-22 04:30:00,72.63,5281.5,1.2679,2127.4,4.011,2.8431,18774.75,118.3125
2024-02-23 04:30:00,70.86,5283.0,1.269,2138.9,3.9855,2.7866,18712.0,119.375
2024-02-26 04:30:00,71.89,5265.75,1.2704,2134.0,3.935,2.8648,18700.25,119.15625
2024-02-27 04:30:00,72.81,5278.5,1.2704,2132.5,3.9495,2.8282,18763.5,118.6875
2024-02-28 04:30:00,72.58,5257.75,1.268,2136.6,3.9355,2.7442,18611.75,119.0
2024-02-29 04:30:00,72.59,5289.0,1.2643,2145.9,3.9435,2.7782,18822.0,119.34375
2024-03-01 04:30:00,74.1,5327.0,1.2672,2184.7,3.9545,2.8237,19072.25,120.25
2024-03-04 04:30:00,73.05,5322.5,1.2709,2216.2,3.952,2.7705,18995.5,119.84375
